,ItinID,MktID,MktCoupons,Quarter,Origin,OriginWac,Dest,DestWac,Miles,ContiguousUSA,NumTicketsOrdered,AirlineCompany,PricePerTicket
515413,2.01811E+11,2.01811E+13,1,1,SEA,93,RDU,36,2354,2,1,AS,447
845506,2.01814E+11,2.01814E+13,1,1,DAL,74,HOU,74,239,2,2,WN,227
302257,2.01814E+11,2.01814E+13,1,1,OGG,2,ORD,41,4184,1,2,UA,685.5
21013,20181799204,2.01818E+12,1,1,PHX,81,EWR,21,2133,2,1,AA,559
691544,2.01812E+11,2.01812E+13,1,1,SAT,74,JFK,22,1587,2,1,DL,396
658424,2.01811E+11,2.01811E+13,1,1,DCA,38,MCO,33,759,2,1,B6,59.5
66297,20181946874,2.01819E+12,1,1,PHX,81,SLC,87,507,2,1,AA,138.5
937633,2.01814E+11,2.01814E+13,1,1,BOS,13,HOU,74,1609,2,1,WN,60.16
240060,2.01814E+11,2.01814E+13,1,1,IND,42,SFO,91,1943,2,1,UA,192
199745,2.01812E+11,2.01812E+13,1,1,MSP,63,PHX,81,1276,2,1,DL,429
300216,2.01814E+11,2.01814E+13,1,1,ORD,41,MSP,63,334,2,5,UA,121
627860,2.01811E+11,2.01811E+13,1,1,JFK,22,MCO,33,944,2,11,B6,148.5
432803,20181766754,2.01818E+12,1,1,LAS,85,PHL,23,2176,2,1,AA,399
970430,2.01814E+11,2.01814E+13,1,1,BWI,35,LAX,91,2329,2,1,WN,312.09
1041229,20181336688,2.01813E+12,1,1,SAN,91,DFW,74,1171,2,1,AA,360.79
872269,2.01814E+11,2.01814E+13,1,1,DEN,82,DTW,43,1123,2,1,WN,160
837932,2.01814E+11,2.01814E+13,1,1,CVG,52,PHX,81,1569,2,1,WN,344
833548,2.01814E+11,2.01814E+13,1,1,CMH,44,MDW,41,283,2,5,WN,265.5
700286,2.01812E+11,2.01812E+13,1,1,LAX,91,SEA,93,954,2,3,DL,77.5
589404,2.01811E+11,2.01811E+13,1,1,DTW,43,BOS,13,632,2,10,B6,155.5
664498,2.01812E+11,2.01812E+13,1,1,PBI,33,LGA,22,1035,2,2,DL,99.5
1017671,20181309258,2.01813E+12,1,1,DFW,74,ICT,62,328,2,1,AA,352
927753,2.01814E+11,2.01814E+13,1,1,HOU,74,JAX,33,816,2,1,WN,447
820699,2.01814E+11,2.01814E+13,1,1,BWI,35,SMF,91,2395,2,1,WN,200.48
623244,2.01811E+11,2.01811E+13,1,1,JFK,22,JAX,33,828,2,1,B6,296
220232,2.01814E+11,2.01814E+13,1,1,IAH,74,HNL,2,3904,1,1,UA,624
24243,20181801865,2.01818E+12,1,1,PHX,81,LAX,91,370,2,1,AA,80
913905,2.01814E+11,2.01814E+13,1,1,PIT,23,FLL,33,994,2,1,WN,116.5
984162,2.01814E+11,2.01814E+13,1,1,TUS,81,LAX,91,451,2,1,WN,108.5
330940,2.01814E+11,2.01814E+13,1,1,DEN,82,SAN,91,853,2,1,UA,414.5
719676,2.01812E+11,2.01812E+13,1,1,HNL,2,SLC,87,2994,1,1,DL,462.5
135456,2.01812E+11,2.01812E+13,1,1,LGA,22,BOS,13,184,2,1,DL,293
207493,2.01812E+11,2.01812E+13,1,1,SLC,87,MSP,63,991,2,2,DL,505.5
103426,2.01812E+11,2.01812E+13,1,1,SEA,93,JFK,22,2422,2,5,DL,259.5
1022102,20181312730,2.01813E+12,1,1,LAX,91,DFW,74,1235,2,1,AA,317.5
255702,2.01814E+11,2.01814E+13,1,1,ORD,41,LAX,91,1744,2,5,UA,91
401198,20181705380,2.01817E+12,1,1,LGA,22,ORD,41,733,2,2,AA,151.5
376227,20181639355,2.01816E+12,1,1,MIA,33,SJU,3,1045,1,1,AA,68.57
273445,2.01814E+11,2.01814E+13,1,1,DEN,82,MSY,72,1062,2,1,UA,92.5
672248,2.01812E+11,2.01812E+13,1,1,PHX,81,ATL,34,1587,2,3,DL,251.5
697335,2.01812E+11,2.01812E+13,1,1,SEA,93,HNL,2,2677,1,2,DL,513.5
419872,20181736873,2.01817E+12,1,1,PBI,33,DCA,38,857,2,1,AA,311
488542,2.01811E+11,2.01811E+13,1,1,BNA,54,SEA,93,1978,2,1,AS,158
370896,20181628733,2.01816E+12,1,1,MIA,33,MCO,33,192,2,1,AA,243
600625,2.01811E+11,2.01811E+13,1,1,DCA,38,FLL,33,899,2,2,B6,251.5
514610,2.01811E+11,2.01811E+13,1,1,SEA,93,PSP,91,987,2,1,AS,261.5
32150,20181811678,2.01818E+12,1,1,PHX,81,SAT,74,843,2,4,AA,105
516406,2.01811E+11,2.01811E+13,1,1,SEA,93,SAN,91,1050,2,1,AS,209.5
836990,2.01814E+11,2.01814E+13,1,1,CRP,74,HOU,74,187,2,2,WN,198
631202,2.01811E+11,2.01811E+13,1,1,JFK,22,PBI,33,1028,2,3,B6,209.5
15262,20181788849,2.01818E+12,1,1,AUS,74,PHX,81,872,2,1,AA,124.5
725921,2.01812E+11,2.01812E+13,1,1,SLC,87,MSY,72,1428,2,2,DL,187.5
104435,2.01812E+11,2.01812E+13,1,1,JFK,22,SFO,91,2586,2,6,DL,201.5
899478,2.01814E+11,2.01814E+13,1,1,ECP,33,BWI,35,798,2,6,WN,151.5
783425,2.01814E+11,2.01814E+13,1,1,MCI,64,BOS,13,1256,2,1,WN,130.16
622220,2.01811E+11,2.01811E+13,1,1,JFK,22,FLL,33,1069,2,1,B6,570.5
409997,20181718742,2.01817E+12,1,1,ORD,41,PSP,91,1651,2,16,AA,200
414317,20181723267,2.01817E+12,1,1,SFO,91,ORD,41,1846,2,5,AA,221.5
888997,2.01814E+11,2.01814E+13,1,1,DEN,82,SEA,93,1024,2,2,WN,85
197607,2.01812E+11,2.01812E+13,1,1,MSP,63,PDX,92,1426,2,1,DL,444
862819,2.01814E+11,2.01814E+13,1,1,MCO,33,DCA,38,759,2,2,WN,111
506620,2.01811E+11,2.01811E+13,1,1,MKE,45,SEA,93,1694,2,1,AS,394
616108,2.01811E+11,2.01811E+13,1,1,JFK,22,AUS,74,1521,2,1,B6,99
449327,2.01811E+11,2.01811E+13,1,1,KOA,2,SAN,91,2556,1,1,AS,653
423194,20181749671,2.01817E+12,1,1,ATL,34,PHL,23,666,2,1,AA,104
424355,20181750657,2.01818E+12,1,1,PHL,23,AUS,74,1430,2,2,AA,306
715630,2.01812E+11,2.01812E+13,1,1,SLC,87,DCA,38,1851,2,1,DL,277
903329,2.01814E+11,2.01814E+13,1,1,DEN,82,EWR,21,1605,2,3,WN,287
397923,20181701813,2.01817E+12,1,1,ORD,41,LAS,85,1514,2,2,AA,189.5
366595,20181621549,2.01816E+12,1,1,LGA,22,MIA,33,1096,2,1,AA,247.79
1028975,20181323473,2.01813E+12,1,1,DFW,74,MSP,63,852,2,1,AA,243.5
240987,2.01814E+11,2.01814E+13,1,1,ORD,41,JAX,33,864,2,2,UA,250.5
865072,2.01814E+11,2.01814E+13,1,1,STL,64,DCA,38,719,2,5,WN,112.5
953571,2.01814E+11,2.01814E+13,1,1,JAX,33,BNA,54,483,2,1,WN,207
102928,2.01812E+11,2.01812E+13,1,1,JFK,22,SEA,93,2422,2,1,DL,494
460682,2.01811E+11,2.01811E+13,2,1,OME,1,SEA,93,1987,1,1,AS,725
518617,2.01811E+11,2.01811E+13,1,1,SEA,93,SFO,91,679,2,1,AS,182
391391,20181693328,2.01817E+12,1,1,ORD,41,DCA,38,612,2,1,AA,149.5
755068,2.01813E+11,2.01813E+13,1,1,MSP,63,PSP,91,1454,2,2,SY,160
94025,2.01812E+11,2.01812E+13,1,1,MCO,33,JFK,22,944,2,1,DL,244
807287,2.01814E+11,2.01814E+13,1,1,BWI,35,JAX,33,663,2,2,WN,175
151866,2.01812E+11,2.01812E+13,1,1,ATL,34,LIT,71,453,2,2,DL,476.5
522285,2.01811E+11,2.01811E+13,1,1,SEA,93,SNA,91,978,2,1,AS,128.58
495534,2.01811E+11,2.01811E+13,1,1,FAI,1,SEA,93,1533,1,2,AS,214
577498,2.01811E+11,2.01811E+13,1,1,BUF,22,LAX,91,2218,2,1,B6,206.5
105654,2.01812E+11,2.01812E+13,1,1,JFK,22,SFO,91,2586,2,1,DL,565.3
518932,2.01811E+11,2.01811E+13,1,1,SFO,91,SEA,93,679,2,1,AS,104
57824,20181916270,2.01819E+12,1,1,DFW,74,SFO,91,1464,2,1,AA,852.5
615140,2.01811E+11,2.01811E+13,1,1,JAX,33,JFK,22,828,2,1,B6,368
936006,2.01814E+11,2.01814E+13,1,1,HOU,74,RDU,36,1050,2,3,WN,288
902294,2.01814E+11,2.01814E+13,1,1,LAX,91,ELP,74,715,2,1,WN,52.43
878226,2.01814E+11,2.01814E+13,1,1,LGA,22,DEN,82,1620,2,1,WN,213.5
755696,2.01813E+11,2.01813E+13,1,1,RSW,33,MSP,63,1416,2,1,SY,127.5
598671,2.01811E+11,2.01811E+13,1,1,FLL,33,BOS,13,1237,2,3,B6,149.5
412544,20181721763,2.01817E+12,1,1,SAN,91,ORD,41,1723,2,1,AA,235
932928,2.01814E+11,2.01814E+13,1,1,HOU,74,MDW,41,937,2,2,WN,132.43
393359,20181696717,2.01817E+12,1,1,ORD,41,DFW,74,802,2,1,AA,182.58
1006038,20181296013,2.01813E+12,1,1,CLT,36,DFW,74,936,2,3,AA,212
680099,2.01812E+11,2.01812E+13,1,1,RDU,36,LAX,91,2239,2,2,DL,287.5
408558,20181717224,2.01817E+12,1,1,ORD,41,PHX,81,1440,2,5,AA,168
727795,2.01812E+11,2.01812E+13,1,1,SLC,87,ORD,41,1250,2,1,DL,310.5
977787,2.01814E+11,2.01814E+13,1,1,LAX,91,MSY,72,1670,2,4,WN,107.5
495471,2.01811E+11,2.01811E+13,1,1,SEA,93,FAI,1,1533,1,1,AS,178.5
221048,2.01814E+11,2.01814E+13,1,1,IAH,74,LAS,85,1222,2,1,UA,191
109843,2.01812E+11,2.01812E+13,1,1,LAS,85,ATL,34,1747,2,1,DL,485
992361,20181270026,2.01813E+12,1,1,DCA,38,MIA,33,919,2,1,AA,313.75
620291,2.01811E+11,2.01811E+13,1,1,JFK,22,DEN,82,1626,2,2,B6,94
719877,2.01812E+11,2.01812E+13,1,1,SLC,87,IAD,38,1828,2,1,DL,253
193857,2.01812E+11,2.01812E+13,1,1,MSP,63,MIA,33,1501,2,2,DL,205
512559,2.01811E+11,2.01811E+13,1,1,SEA,93,PHX,81,1107,2,1,AS,52.34
429632,20181762073,2.01818E+12,1,1,PHL,23,DFW,74,1303,2,1,AA,350.5
13835,20181787443,2.01818E+12,1,1,TPA,33,PHL,23,920,2,6,AA,60
942837,2.01814E+11,2.01814E+13,1,1,IND,42,BWI,35,516,2,4,WN,141.5
888798,2.01814E+11,2.01814E+13,1,1,SDF,52,DEN,82,1024,2,1,WN,156
1047556,20181342364,2.01813E+12,1,1,SNA,91,DFW,74,1205,2,7,AA,261.5
1031835,20181325998,2.01813E+12,1,1,DFW,74,ONT,91,1188,2,2,AA,122.74
647316,2.01811E+11,2.01811E+13,1,1,FLL,33,LGA,22,1076,2,1,B6,116.5
715038,2.01812E+11,2.01812E+13,1,1,SLC,87,BWI,35,1865,2,1,DL,301
761073,2.01813E+11,2.01813E+13,1,1,ATL,34,IAD,38,534,2,1,UA,86
727226,2.01812E+11,2.01812E+13,1,1,OGG,2,SLC,87,2935,1,1,DL,556
276118,2.01814E+11,2.01814E+13,1,1,OGG,2,SFO,91,2338,1,1,UA,243.5
692414,2.01812E+11,2.01812E+13,1,1,ATL,34,SAV,34,214,2,1,DL,431.5
595257,2.01811E+11,2.01811E+13,1,1,EWR,21,RSW,33,1068,2,1,B6,267.5
389510,20181687821,2.01817E+12,1,1,BOS,13,ORD,41,867,2,1,AA,200
545803,2.01811E+11,2.01811E+13,1,1,BOS,13,ATL,34,946,2,1,B6,147.5
766656,2.01813E+11,2.01813E+13,1,1,SFO,91,BNA,54,1969,2,1,UA,246
753776,2.01813E+11,2.01813E+13,1,1,MSP,63,PDX,92,1426,2,3,SY,342
876943,2.01814E+11,2.01814E+13,1,1,LAX,91,DEN,82,862,2,1,WN,74.41
3733,20181773769,2.01818E+12,1,1,PHL,23,MIA,33,1013,2,2,AA,479
271382,2.01814E+11,2.01814E+13,1,1,SFO,91,MIA,33,2585,2,2,UA,160.5
432948,20181766827,2.01818E+12,1,1,PHL,23,LAS,85,2176,2,1,AA,546.5
223571,2.01814E+11,2.01814E+13,1,1,IAH,74,LAX,91,1379,2,1,UA,308.5
983658,2.01814E+11,2.01814E+13,2,1,DCA,38,LAX,91,2311,2,1,WN,172
290148,2.01814E+11,2.01814E+13,1,1,ORD,41,IAH,74,925,2,1,UA,185
96823,2.01812E+11,2.01812E+13,1,1,JFK,22,MSP,63,1029,2,2,DL,346
564642,2.01811E+11,2.01811E+13,1,1,BOS,13,PHL,23,280,2,1,B6,315
137418,2.01812E+11,2.01812E+13,1,1,DTW,43,FLL,33,1127,2,1,DL,788.39
464948,2.01811E+11,2.01811E+13,1,1,PDX,92,DTW,43,1953,2,3,AS,184
491611,2.01811E+11,2.01811E+13,1,1,CHS,37,SEA,93,2415,2,2,AS,440.5
481481,2.01811E+11,2.01811E+13,1,1,SAN,91,HNL,2,2614,1,2,AS,281
502330,2.01811E+11,2.01811E+13,1,1,SEA,93,LAS,85,867,2,1,AS,285.5
145156,2.01812E+11,2.01812E+13,1,1,MSP,63,LGA,22,1020,2,4,DL,201.5
330177,2.01814E+11,2.01814E+13,1,1,ORD,41,RSW,33,1120,2,2,UA,310.5
239272,2.01814E+11,2.01814E+13,1,1,IAH,74,TPA,33,787,2,1,UA,249.5
801209,2.01814E+11,2.01814E+13,1,1,CHS,37,BWI,35,472,2,1,WN,255.5
340725,20181524933,2.01815E+12,1,1,STL,64,LAX,91,1592,2,4,AA,297
304806,2.01814E+11,2.01814E+13,1,1,ORD,41,PHX,81,1440,2,1,UA,347
92477,2.01812E+11,2.01812E+13,1,1,JFK,22,LAX,91,2475,2,1,DL,482.5
821646,2.01814E+11,2.01814E+13,1,1,BWI,35,TPA,33,842,2,11,WN,270
722368,2.01812E+11,2.01812E+13,1,1,SLC,87,LAX,91,590,2,12,DL,160
911884,2.01814E+11,2.01814E+13,1,1,ATL,34,FLL,33,581,2,1,WN,268
80431,2.01811E+11,2.01811E+13,1,1,ANC,1,BET,1,399,1,2,AS,182.5
474300,2.01811E+11,2.01811E+13,1,1,SAN,91,PDX,92,933,2,1,AS,273.5
912728,2.01814E+11,2.01814E+13,1,1,MKE,45,FLL,33,1243,2,1,WN,125.5
187335,2.01812E+11,2.01812E+13,1,1,MSP,63,LAS,85,1299,2,2,DL,296
896267,2.01814E+11,2.01814E+13,1,1,DTW,43,BWI,35,409,2,5,WN,76.5
57074,20181915301,2.01819E+12,2,1,SFO,91,MSY,72,1911,2,1,AA,184
290105,2.01814E+11,2.01814E+13,1,1,ORD,41,IAH,74,925,2,1,UA,107
277512,2.01814E+11,2.01814E+13,1,1,ATL,34,ORD,41,606,2,1,UA,106.5
209173,2.01812E+11,2.01812E+13,1,1,MSP,63,STL,64,448,2,2,DL,255
56459,20181912365,2.01819E+12,1,1,CLT,36,SFO,91,2296,2,2,AA,498
327873,2.01814E+11,2.01814E+13,1,1,RIC,38,ORD,41,642,2,1,UA,295.5
946129,2.01814E+11,2.01814E+13,1,1,LAX,91,IND,42,1814,2,5,WN,153.5
314497,2.01814E+11,2.01814E+13,1,1,ORD,41,TPA,33,1012,2,1,UA,204
498551,2.01811E+11,2.01811E+13,1,1,SEA,93,IAH,74,1874,2,2,AS,252.5
170958,2.01812E+11,2.01812E+13,1,1,MSP,63,STL,64,448,2,1,DL,134.21
49545,20181880300,2.01819E+12,1,1,SAN,91,MIA,33,2267,2,7,AA,239
357049,20181587659,2.01816E+12,1,1,MCO,33,PHX,81,1849,2,1,AA,151.5
819878,2.01814E+11,2.01814E+13,1,1,SJU,3,BWI,35,1565,1,16,WN,163
906549,2.01814E+11,2.01814E+13,1,1,FLL,33,AUS,74,1105,2,1,WN,493
26091,20181804267,2.01818E+12,1,1,MCO,33,PHX,81,1849,2,1,AA,283.5
877489,2.01814E+11,2.01814E+13,1,1,DEN,82,LAX,91,862,2,1,WN,109.5
221099,2.01814E+11,2.01814E+13,1,1,IAH,74,LAS,85,1222,2,1,UA,272
66849,20181949939,2.01819E+12,2,1,SMF,91,MSY,72,1878,2,1,AA,261
192266,2.01812E+11,2.01812E+13,1,1,MCO,33,MSP,63,1310,2,14,DL,259
619077,2.01811E+11,2.01811E+13,1,1,JFK,22,CHS,37,636,2,1,B6,141.5
410593,20181720357,2.01817E+12,1,1,ORD,41,RDU,36,646,2,11,AA,150.5
281960,2.01814E+11,2.01814E+13,1,1,ORD,41,DCA,38,612,2,1,UA,322
865854,2.01814E+11,2.01814E+13,1,1,DCA,38,TPA,33,814,2,1,WN,132.48
676992,2.01812E+11,2.01812E+13,1,1,PVD,15,ATL,34,903,2,1,DL,195
83944,2.01811E+11,2.01811E+13,1,1,ANC,1,PDX,92,1542,1,1,AS,573
662085,2.01811E+11,2.01811E+13,1,1,SJU,3,MCO,33,1189,1,1,B6,134
803954,2.01814E+11,2.01814E+13,1,1,SLC,87,BWI,35,1865,2,1,WN,184.66
348144,20181539479,2.01815E+12,1,1,LGA,22,ORD,41,733,2,1,AA,140.93
230958,2.01814E+11,2.01814E+13,1,1,ORD,41,IAH,74,925,2,1,UA,363.5
808713,2.01814E+11,2.01814E+13,1,1,BWI,35,LAX,91,2329,2,1,WN,136.5
684892,2.01812E+11,2.01812E+13,1,1,RSW,33,ATL,34,515,2,10,DL,142.5
298827,2.01814E+11,2.01814E+13,1,1,ORD,41,MCO,33,1005,2,3,UA,366
764773,2.01813E+11,2.01813E+13,1,1,AUS,74,SFO,91,1504,2,4,UA,143
817256,2.01814E+11,2.01814E+13,1,1,BWI,35,RSW,33,919,2,2,WN,150
754928,2.01813E+11,2.01813E+13,1,1,PHX,81,MSP,63,1276,2,1,SY,416
385907,20181680568,2.01817E+12,1,1,OMA,65,PHX,81,1037,2,1,AA,362
443699,2.01811E+11,2.01811E+13,1,1,EWR,21,SJC,91,2548,2,1,AS,481
878083,2.01814E+11,2.01814E+13,1,1,DEN,82,LGA,22,1620,2,2,WN,136
839601,2.01814E+11,2.01814E+13,1,1,DAL,74,AUS,74,189,2,2,WN,152.5
470713,2.01811E+11,2.01811E+13,1,1,OGG,2,PDX,92,2562,1,1,AS,54.5
53105,20181901401,2.01819E+12,1,1,SEA,93,CLT,36,2279,2,1,AA,192.27
641359,2.01811E+11,2.01811E+13,1,1,JFK,22,TPA,33,1005,2,7,B6,243
64783,20181941349,2.01819E+12,1,1,CLT,36,SLC,87,1727,2,1,AA,222.5
99673,2.01812E+11,2.01812E+13,1,1,JFK,22,PHX,81,2153,2,1,DL,176.97
21710,20181799742,2.01818E+12,1,1,GEG,93,PHX,81,1020,2,5,AA,121
23128,20181800960,2.01818E+12,1,1,JFK,22,PHX,81,2153,2,1,AA,421
355116,20181581936,2.01816E+12,1,1,MCO,33,LGA,22,950,2,1,AA,219.62
391128,20181692837,2.01817E+12,1,1,ORD,41,DCA,38,612,2,7,AA,299
920845,2.01814E+11,2.01814E+13,1,1,HOU,74,ATL,34,696,2,6,WN,81.5
39865,20181831721,2.01818E+12,1,1,PSP,91,PHX,81,261,2,1,AA,104
337314,20181517433,2.01815E+12,1,1,DCA,38,LAX,91,2311,2,1,AA,165.88
290595,2.01814E+11,2.01814E+13,1,1,IAH,74,ORD,41,925,2,4,UA,99.5
724966,2.01812E+11,2.01812E+13,1,1,SLC,87,MCO,33,1931,2,1,DL,501
202552,2.01812E+11,2.01812E+13,1,1,LAX,91,MSP,63,1535,2,1,DL,264.76
938094,2.01814E+11,2.01814E+13,1,1,HOU,74,TPA,33,781,2,1,WN,73.06
477355,2.01811E+11,2.01811E+13,1,1,PDX,92,SNA,91,859,2,3,AS,245
694848,2.01812E+11,2.01812E+13,1,1,AUS,74,SEA,93,1770,2,1,DL,194
96146,2.01812E+11,2.01812E+13,1,1,MIA,33,JFK,22,1089,2,1,DL,598.5
275637,2.01814E+11,2.01814E+13,1,1,MYR,37,EWR,21,550,2,14,UA,95
987406,20181262775,2.01813E+12,1,1,DFW,74,DCA,38,1192,2,1,AA,140.5
144382,2.01812E+11,2.01812E+13,1,1,LGA,22,MIA,33,1096,2,1,DL,734.5
626719,2.01811E+11,2.01811E+13,1,1,LGB,91,JFK,22,2465,2,1,B6,162.5
554131,2.01811E+11,2.01811E+13,1,1,HOU,74,BOS,13,1609,2,2,B6,80.5
104657,2.01812E+11,2.01812E+13,1,1,JFK,22,SFO,91,2586,2,6,DL,267
609375,2.01811E+11,2.01811E+13,1,1,FLL,33,HPN,22,1097,2,4,B6,119
163822,2.01812E+11,2.01812E+13,2,1,TPA,33,MDW,41,997,2,1,DL,161
22992,20181800892,2.01818E+12,1,1,JFK,22,PHX,81,2153,2,1,AA,240.5
987795,20181262975,2.01813E+12,1,1,DFW,74,DCA,38,1192,2,1,AA,272.5
456530,2.01811E+11,2.01811E+13,1,1,HNL,2,OAK,91,2409,1,1,AS,353
798215,2.01814E+11,2.01814E+13,1,1,BWI,35,ATL,34,577,2,2,WN,272.5
861996,2.01814E+11,2.01814E+13,1,1,DCA,38,HOU,74,1218,2,10,WN,250
511520,2.01811E+11,2.01811E+13,1,1,ORD,41,SEA,93,1721,2,1,AS,274
416099,20181725153,2.01817E+12,1,1,SLC,87,ORD,41,1250,2,1,AA,341
973991,2.01814E+11,2.01814E+13,1,1,LAX,91,ELP,74,715,2,2,WN,97.5
590270,2.01811E+11,2.01811E+13,1,1,BOS,13,EWR,21,200,2,3,B6,171
142612,2.01812E+11,2.01812E+13,1,1,LGA,22,MIA,33,1096,2,1,DL,148.92
444564,2.01811E+11,2.01811E+13,1,1,FAI,1,SEA,93,1533,1,1,AS,230.75
7797,20181780663,2.01818E+12,1,1,PHX,81,PHL,23,2075,2,1,AA,184
89163,2.01812E+11,2.01812E+13,1,1,JFK,22,LAS,85,2248,2,1,DL,502
1029127,20181323549,2.01813E+12,1,1,DFW,74,MSP,63,852,2,1,AA,387
441727,2.01811E+11,2.01811E+13,1,1,DFW,74,PDX,92,1616,2,1,AS,451
396436,20181700333,2.01817E+12,1,1,FLL,33,ORD,41,1182,2,1,AA,193
916891,2.01814E+11,2.01814E+13,1,1,LAS,85,GEG,93,806,2,1,WN,348
417920,20181726736,2.01817E+12,1,1,TPA,33,ORD,41,1012,2,7,AA,128.5
450537,2.01811E+11,2.01811E+13,1,1,LAS,85,PDX,92,763,2,1,AS,180
180502,2.01812E+11,2.01812E+13,1,1,DEN,82,MSP,63,680,2,5,DL,181
1034073,20181328931,2.01813E+12,1,1,PBI,33,DFW,74,1102,2,1,AA,278.5
725568,2.01812E+11,2.01812E+13,1,1,SLC,87,MSP,63,991,2,1,DL,343
67116,20181950617,2.0182E+12,1,1,SMF,91,DFW,74,1431,2,3,AA,362.5
117467,2.01812E+11,2.01812E+13,1,1,LAX,91,DCA,38,2311,2,1,DL,363.5
388297,20181686803,2.01817E+12,1,1,AUS,74,ORD,41,977,2,4,AA,205.5
726620,2.01812E+11,2.01812E+13,1,1,SLC,87,OAK,91,588,2,6,DL,194
109712,2.01812E+11,2.01812E+13,1,1,LAS,85,ATL,34,1747,2,16,DL,134
911869,2.01814E+11,2.01814E+13,1,1,ALB,22,FLL,33,1204,2,1,WN,90.77
535464,2.01811E+11,2.01811E+13,1,1,SNA,91,SEA,93,978,2,1,AS,164
627814,2.01811E+11,2.01811E+13,1,1,JFK,22,MCO,33,944,2,9,B6,135
958641,2.01814E+11,2.01814E+13,1,1,LAS,85,DEN,82,628,2,5,WN,154.5
1029930,20181324127,2.01813E+12,1,1,DFW,74,MSY,72,447,2,1,AA,110.82
